id_transacao,data_venda,cliente_id,nome_cliente,idade_cliente,genero_cliente,cidade_cliente,estado_cliente,renda_estimada,produto_id,nome_produto,categoria,marca,preco_unitario,quantidade,subtotal,desconto_percent,desconto_valor,valor_final,regiao,canal_venda,custo_produto,margem_lucro,vendedor_id,comissao_vendedor,mes,trimestre,dia_semana,periodo_dia,status_entrega,avaliacao_produto,tempo_entrega_dias,forma_pagamento,parcelas
TXN00005321,2024-08-14,CLI000098,Marcos Ribeiro,43,M,Campo Grande,SP,17832,PRD094,Echo Dot,Smartphones,Fitbit,3090.47,1,3090.47,29,896.24,2194.23,Centro-Oeste,Loja Física,1113.05,0.53,VEN022,393.44,12,3,Domingo,Tarde,Processando,2,8,Cartão Débito,9
TXN00005322,2024-06-06,CLI000441,Felipe Nascimento,34,M,Goiânia,BA,3130,PRD079,iPad Pro,Notebooks,Xiaomi,7123.1,2,14246.2,9,1282.16,12964.04,Centro-Oeste,Online,4217.42,0.42,VEN035,164.32,10,2,Sexta,Manhã,Entregue,2.8,5,Cartão Débito,1
TXN00005323,2023-09-02,CLI000252,Juliana Barbosa,70,M,Fortaleza,RS,12189,PRD027,Power Bank,Audio,Fitbit,5203.81,2,10407.62,14,1457.07,8950.55,Sul,Online,3590.67,0.46,VEN007,309.51,1,3,Quinta,Manhã,Em Trânsito,1.2,15,Boleto,3
TXN00005324,2023-12-06,CLI000333,Mariana Cardoso,62,F,Recife,MG,12762,PRD052,Mouse Logitech,Notebooks,Logitech,2898.76,5,14493.8,16,2319.01,12174.79,Nordeste,Marketplace,1440.48,0.54,VEN023,356.11,9,2,Sábado,Noite,Processando,4.1,10,Cartão Crédito,4
TXN00005325,2024-12-21,CLI001970,Eduardo Gomes,55,F,Curitiba,PE,17644,PRD014,Mouse Logitech,Acessórios,JBL,1586.81,5,7934.05,20,1586.81,6347.24,Centro-Oeste,Loja Física,891.38,0.19,VEN007,472.85,1,4,Quinta,Tarde,Processando,4.4,10,Cartão Crédito,8
TXN00005326,2023-09-14,CLI001751,Eduardo Gomes,53,F,Goiânia,BA,5711,PRD062,Fone JBL,Audio,Sony,4808.03,2,9616.06,0,0,9616.06,Centro-Oeste,Marketplace,2784.2,0.18,VEN024,336.81,5,2,Domingo,Noite,Processando,4.6,3,PIX,9
TXN00005327,2024-02-11,CLI000961,Ricardo Martins,19,F,Belém,PR,11270,PRD041,Suporte Celular,Notebooks,Amazon,3229.48,1,3229.48,0,0,3229.48,Centro-Oeste,Marketplace,1676.76,0.44,VEN004,238.64,12,3,Quinta,Noite,Entregue,1.4,11,Boleto,8
TXN00005328,2024-09-02,CLI001999,Simone Dias,41,F,Campo Grande,PE,14975,PRD028,Fone JBL,Gaming,Samsung,6292.53,1,6292.53,24,1510.21,4782.32,Sul,Loja Física,2474.75,0.33,VEN015,360.29,9,4,Domingo,Tarde,Processando,2.7,8,PIX,7
TXN00005329,2023-10-23,CLI000944,Roberto Lima,34,M,Manaus,RS,17446,PRD022,Nintendo Switch,Gaming,Sony,1548.3,2,3096.6,12,371.59,2725.01,Nordeste,Loja Física,577.18,0.28,VEN048,110.55,12,4,Terça,Tarde,Em Trânsito,5,12,Cartão Débito,3
TXN00005330,2023-12-10,CLI001444,Pedro Oliveira,44,M,Aracaju,RJ,13755,PRD091,PlayStation 5,Acessórios,Nintendo,3754.4,3,11263.2,28,3153.7,8109.5,Norte,Telefone,1306.83,0.4,VEN027,92.86,12,4,Quinta,Manhã,Processando,3.7,10,Cartão Débito,1
TXN00005331,2023-12-14,CLI000036,Felipe Nascimento,63,M,Belo Horizonte,CE,9988,PRD098,iPhone 15,Periféricos,Microsoft,4053.27,3,12159.81,23,2796.76,9363.05,Sudeste,Online,1426.97,0.17,VEN029,447.54,12,1,Quinta,Noite,Em Trânsito,1.4,15,Boleto,7
TXN00005332,2024-01-11,CLI001181,Mariana Cardoso,41,M,Maceió,SC,18883,PRD028,Tablet Samsung,Wearables,Garmin,2082.18,3,6246.54,23,1436.7,4809.84,Sudeste,Online,1357.02,0.29,VEN033,75.13,9,3,Domingo,Tarde,Em Trânsito,3.7,10,Cartão Débito,8
TXN00005333,2024-01-11,CLI000911,Pedro Oliveira,48,F,Belo Horizonte,SP,8067,PRD053,Chromecast,Gaming,Sony,3967.35,5,19836.75,11,2182.04,17654.71,Norte,Telefone,2222.77,0.43,VEN027,102.99,3,1,Quinta,Tarde,Em Trânsito,3.5,6,Boleto,11
TXN00005334,2023-02-19,CLI001102,Ricardo Martins,68,F,João Pessoa,BA,6917,PRD079,MacBook Air,Smartphones,Samsung,2463.15,2,4926.3,1,49.26,4877.04,Norte,Telefone,1648.58,0.52,VEN018,161.12,6,1,Domingo,Noite,Entregue,2.1,7,Cartão Crédito,8
TXN00005335,2023-01-17,CLI001918,Mariana Cardoso,40,F,Curitiba,PE,14142,PRD016,Webcam HD,Gaming,Sony,6595.69,5,32978.45,21,6925.47,26052.98,Nordeste,App Mobile,2644.04,0.52,VEN041,199.64,4,2,Quinta,Tarde,Processando,3.6,12,Cartão Crédito,4
TXN00005336,2024-09-01,CLI000410,Simone Dias,48,F,Salvador,GO,5781,PRD050,Chromecast,Armazenamento,Nintendo,6585.89,4,26343.56,13,3424.66,22918.9,Sudeste,Marketplace,4432.12,0.17,VEN011,213.31,6,1,Segunda,Noite,Em Trânsito,1.8,5,Cartão Débito,4
TXN00005337,2024-06-18,CLI001799,Beatriz Araújo,62,M,Vitória,BA,9241,PRD063,Nintendo Switch,Periféricos,Microsoft,6300.49,4,25201.96,3,756.06,24445.9,Centro-Oeste,Online,4313.41,0.59,VEN009,354.22,11,3,Quarta,Tarde,Entregue,1.6,5,Cartão Crédito,9
TXN00005338,2024-01-21,CLI000598,Felipe Nascimento,54,F,Rio de Janeiro,SP,17132,PRD050,Cabo USB-C,Monitores,Apple,5973.39,5,29866.95,12,3584.03,26282.92,Sul,Online,3187.39,0.58,VEN021,485.67,2,2,Sábado,Tarde,Processando,1.3,10,Boleto,11
TXN00005339,2023-01-05,CLI001533,Maria Santos,45,F,Aracaju,RS,7805,PRD029,Sony WH-1000XM5,Acessórios,Apple,2323.12,5,11615.6,1,116.16,11499.44,Centro-Oeste,App Mobile,1309.64,0.15,VEN003,433.3,2,3,Domingo,Manhã,Entregue,4.6,9,Cartão Crédito,11
TXN00005340,2024-04-13,CLI001283,Antonio Pereira,70,M,Fortaleza,PE,18818,PRD010,Carregador Wireless,Gaming,Amazon,3302.28,2,6604.56,19,1254.87,5349.69,Sudeste,Marketplace,1537.88,0.25,VEN046,260.93,5,3,Quinta,Noite,Processando,4.6,3,PIX,2
TXN00005341,2024-07-13,CLI001329,Pedro Oliveira,42,M,Recife,RS,15627,PRD061,Carregador Wireless,Tablets,Xiaomi,5677.86,2,11355.72,28,3179.6,8176.12,Centro-Oeste,Loja Física,2106.68,0.44,VEN018,193.47,12,2,Sábado,Manhã,Em Trânsito,4.2,8,Cartão Débito,12
TXN00005342,2024-05-11,CLI001329,Pedro Oliveira,42,M,Recife,RS,15627,PRD042,Smartwatch Garmin,Gaming,Dell,4266.84,1,4266.84,25,1066.71,3200.13,Nordeste,Telefone,1654.7,0.27,VEN047,453.71,9,2,Segunda,Noite,Em Trânsito,2.6,6,Cartão Crédito,10
TXN00005343,2023-01-18,CLI000817,Ricardo Martins,62,F,Teresina,CE,19247,PRD098,Cabo USB-C,Armazenamento,Nintendo,161.27,1,161.27,18,29.03,132.24,Sul,Marketplace,89.6,0.59,VEN035,345.61,11,2,Quarta,Tarde,Em Trânsito,2.2,2,Cartão Crédito,3
TXN00005344,2023-03-12,CLI001225,Rodrigo Castro,60,M,Curitiba,MG,13866,PRD026,Xbox Series X,Monitores,Fitbit,6636.16,4,26544.64,25,6636.16,19908.48,Sudeste,Telefone,3715.73,0.46,VEN008,107.58,3,4,Segunda,Tarde,Em Trânsito,2.4,12,Cartão Crédito,4
TXN00005345,2023-05-06,CLI000223,João Silva,49,F,Fortaleza,SP,2027,PRD100,iPad Pro,Notebooks,Samsung,7983.26,4,31933.04,24,7663.93,24269.11,Nordeste,Marketplace,2564.88,0.3,VEN050,228.76,9,3,Terça,Noite,Processando,1.3,2,Boleto,6
TXN00005346,2023-10-04,CLI001620,Marcos Ribeiro,38,F,Teresina,RJ,15759,PRD028,Apple Watch,Acessórios,Xiaomi,5409.9,2,10819.8,12,1298.38,9521.42,Norte,Loja Física,2662.18,0.46,VEN028,318.13,1,3,Terça,Manhã,Entregue,2.3,7,Boleto,9
TXN00005347,2024-08-30,CLI000751,Juliana Barbosa,44,F,Belém,MG,6799,PRD003,SSD 1TB,Wearables,Samsung,3338.57,4,13354.28,28,3739.2,9615.08,Nordeste,Marketplace,1347.05,0.33,VEN015,453.87,10,2,Segunda,Manhã,Processando,3.3,9,PIX,3
TXN00005348,2024-11-07,CLI001472,Patricia Alves,35,F,Salvador,MG,3860,PRD088,AirPods Pro,Armazenamento,Nintendo,7647.53,1,7647.53,9,688.28,6959.25,Sudeste,Telefone,4941.42,0.26,VEN044,144.15,8,3,Quarta,Manhã,Entregue,3.6,9,Cartão Débito,1
TXN00005349,2024-09-09,CLI000699,Lucia Ferreira,19,M,Campo Grande,CE,15806,PRD028,AirPods Pro,Smartphones,Samsung,1017.44,3,3052.32,8,244.19,2808.13,Sudeste,App Mobile,442.28,0.18,VEN008,432.25,2,4,Segunda,Noite,Entregue,4.9,2,Cartão Crédito,3
TXN00005350,2024-03-13,CLI000994,João Silva,62,F,Maceió,SP,2944,PRD022,Capa iPhone,Notebooks,Fitbit,6347.66,4,25390.64,18,4570.32,20820.32,Nordeste,Marketplace,2931.71,0.43,VEN015,157.46,2,4,Sábado,Tarde,Em Trânsito,2.5,15,PIX,9
TXN00005351,2024-02-23,CLI001311,Carla Mendes,68,M,Curitiba,PE,15455,PRD060,Sony WH-1000XM5,Tablets,Logitech,7830.45,3,23491.35,28,6577.58,16913.77,Sudeste,App Mobile,5065.28,0.5,VEN033,310.13,6,4,Terça,Noite,Em Trânsito,2.3,1,Cartão Débito,12
TXN00005352,2024-02-26,CLI000180,Marcos Ribeiro,31,F,Goiânia,BA,18302,PRD029,Samsung Galaxy S24,Acessórios,Sony,3604.61,3,10813.83,26,2811.6,8002.23,Sul,Loja Física,1887.41,0.37,VEN030,112.5,1,4,Sábado,Noite,Em Trânsito,4.3,13,PIX,9
TXN00005353,2024-08-11,CLI001990,Carlos Souza,39,F,Belo Horizonte,SC,3005,PRD097,Smartwatch Garmin,Acessórios,Apple,3907.52,2,7815.04,13,1015.96,6799.08,Sul,Telefone,2646.61,0.23,VEN030,444.97,12,3,Sexta,Noite,Processando,3.1,14,Cartão Débito,8
TXN00005354,2024-09-17,CLI000301,Felipe Nascimento,68,M,São Paulo,BA,3000,PRD009,Carregador Wireless,Monitores,Sony,3521.3,4,14085.2,9,1267.67,12817.53,Centro-Oeste,Loja Física,2360.75,0.16,VEN008,101.83,5,1,Terça,Tarde,Entregue,4.2,2,Cartão Crédito,7
TXN00005355,2024-03-24,CLI000296,Marcos Ribeiro,66,M,Porto Alegre,PE,19488,PRD025,Webcam HD,Smartphones,Apple,1734.06,5,8670.3,6,520.22,8150.08,Norte,Marketplace,547.21,0.42,VEN029,444.92,6,2,Terça,Manhã,Processando,1.6,8,PIX,12
TXN00005356,2023-02-10,CLI000625,Simone Dias,40,M,Belo Horizonte,PE,7148,PRD048,Samsung Galaxy S24,Gaming,Sony,7643.92,4,30575.68,1,305.76,30269.92,Centro-Oeste,Marketplace,4130.51,0.59,VEN047,114.65,5,4,Quarta,Noite,Em Trânsito,4.2,7,Cartão Débito,12
TXN00005357,2023-01-20,CLI000847,João Silva,27,M,Florianópolis,RJ,4641,PRD037,AirPods Pro,Wearables,Dell,321.7,1,321.7,27,86.86,234.84,Sul,Marketplace,220.89,0.19,VEN028,79.65,11,1,Segunda,Tarde,Entregue,3.2,13,Cartão Crédito,6
TXN00005358,2024-12-23,CLI001640,Pedro Oliveira,35,M,Teresina,GO,2896,PRD060,MacBook Air,Audio,Apple,1993.66,1,1993.66,24,478.48,1515.18,Nordeste,Online,1269.39,0.52,VEN011,391.9,6,3,Segunda,Tarde,Processando,3.9,7,Cartão Débito,3
TXN00005359,2024-12-29,CLI000788,Beatriz Araújo,27,F,Salvador,SC,12794,PRD021,iPad Pro,Periféricos,Xiaomi,1761.16,4,7044.64,17,1197.59,5847.05,Centro-Oeste,Telefone,789.18,0.39,VEN032,224.13,12,3,Sábado,Noite,Processando,4.5,2,Boleto,3
TXN00005360,2024-03-26,CLI001293,Felipe Nascimento,29,M,Recife,RJ,8894,PRD013,Teclado Mecânico,Gaming,Samsung,4841.29,5,24206.45,7,1694.45,22512,Norte,Marketplace,3198.11,0.45,VEN025,335.04,4,4,Quinta,Noite,Em Trânsito,3.8,14,Boleto,12
TXN00005361,2023-05-06,CLI000170,Lucia Ferreira,23,F,Porto Alegre,RJ,17646,PRD049,Teclado Mecânico,Tablets,Garmin,6361.08,4,25444.32,22,5597.75,19846.57,Sul,Telefone,2372.14,0.22,VEN003,131.36,1,3,Domingo,Noite,Processando,2.2,11,PIX,8
TXN00005362,2023-11-21,CLI001376,Rodrigo Castro,69,M,Aracaju,PE,3436,PRD046,Cabo USB-C,Gaming,Garmin,2202.22,4,8808.88,20,1761.78,7047.1,Norte,Online,840.04,0.23,VEN015,298.37,10,1,Domingo,Noite,Em Trânsito,4.5,12,Cartão Crédito,1
TXN00005363,2023-01-15,CLI000173,Antonio Pereira,68,M,Manaus,RS,15960,PRD082,PlayStation 5,Periféricos,Samsung,2874.41,3,8623.23,16,1379.72,7243.51,Sudeste,Telefone,959.01,0.17,VEN011,164.97,10,3,Segunda,Tarde,Entregue,2.6,14,Boleto,6
TXN00005364,2023-12-18,CLI001358,Ricardo Martins,32,F,Belo Horizonte,MG,11789,PRD054,Smartwatch Garmin,Armazenamento,Samsung,4002.23,3,12006.69,26,3121.74,8884.95,Centro-Oeste,Marketplace,2525.87,0.43,VEN027,186.83,5,4,Segunda,Noite,Entregue,2.3,9,PIX,9
TXN00005365,2023-02-11,CLI001626,Patricia Alves,49,F,Maceió,RS,16243,PRD075,Monitor 4K,Smartphones,Fitbit,3800.68,5,19003.4,6,1140.2,17863.2,Norte,Marketplace,1448,0.29,VEN037,138.35,10,2,Sexta,Manhã,Processando,1.5,10,Cartão Débito,11
TXN00005366,2024-03-08,CLI001998,Lucia Ferreira,45,F,Fortaleza,SC,13844,PRD058,Tablet Samsung,Acessórios,Nintendo,4853.06,5,24265.3,9,2183.88,22081.42,Sul,Marketplace,2535.44,0.49,VEN034,143.87,7,2,Quinta,Manhã,Em Trânsito,1.1,2,Cartão Crédito,5
TXN00005367,2023-12-17,CLI001746,Fernanda Rocha,58,M,Natal,RS,15314,PRD010,Chromecast,Audio,Samsung,595.94,4,2383.76,23,548.26,1835.5,Sul,Telefone,323.82,0.32,VEN036,57.1,5,2,Sexta,Manhã,Entregue,3,4,PIX,9
TXN00005368,2023-08-30,CLI001245,Ricardo Martins,32,F,Goiânia,SC,10932,PRD022,MacBook Air,Wearables,Nintendo,5750.98,2,11501.96,1,115.02,11386.94,Sul,Online,2270.39,0.22,VEN025,397.24,8,2,Quinta,Tarde,Em Trânsito,2.1,9,Cartão Débito,7
TXN00005369,2024-02-17,CLI000745,Rodrigo Castro,66,F,Goiânia,GO,4611,PRD020,AirPods Pro,Audio,Dell,2829.59,5,14147.95,1,141.48,14006.47,Sul,Loja Física,1819.35,0.17,VEN033,444.24,6,2,Segunda,Manhã,Entregue,1.4,5,Cartão Crédito,2
TXN00005370,2024-10-21,CLI001855,Pedro Oliveira,63,F,Fortaleza,SP,8370,PRD065,Smartphone Xiaomi,Wearables,Amazon,1304.16,2,2608.32,6,156.5,2451.82,Norte,Marketplace,596.08,0.32,VEN008,163.25,11,1,Segunda,Tarde,Processando,1.1,11,Cartão Débito,6
TXN00005371,2024-05-07,CLI000220,Lucia Ferreira,21,F,São Paulo,PE,15775,PRD089,Nintendo Switch,Notebooks,Xiaomi,6797.36,3,20392.08,4,815.68,19576.4,Norte,Loja Física,4008.62,0.29,VEN009,431.91,5,4,Domingo,Noite,Em Trânsito,3.2,6,Cartão Crédito,10
TXN00005372,2023-08-29,CLI001577,Fernanda Rocha,29,F,Natal,RJ,2620,PRD049,Cabo USB-C,Audio,Logitech,4954.04,3,14862.12,30,4458.64,10403.48,Centro-Oeste,Online,1488.59,0.24,VEN034,434.54,8,4,Quinta,Tarde,Processando,4,2,PIX,8
TXN00005373,2024-08-28,CLI000627,Simone Dias,63,F,Maceió,PE,5635,PRD063,SSD 1TB,Smartphones,JBL,4899.05,3,14697.15,20,2939.43,11757.72,Sul,Telefone,1848.73,0.3,VEN037,345.89,10,2,Domingo,Tarde,Em Trânsito,1.9,7,Boleto,3
TXN00005374,2024-01-28,CLI001360,Felipe Nascimento,43,M,Vitória,MG,17771,PRD017,Kindle Paperwhite,Armazenamento,Garmin,2143.54,1,2143.54,14,300.1,1843.44,Sudeste,Telefone,1316.91,0.5,VEN008,158.49,9,3,Domingo,Tarde,Em Trânsito,4.4,13,Cartão Crédito,7
TXN00005375,2023-10-21,CLI001175,Ricardo Martins,29,F,Brasília,PE,11400,PRD030,Película Protetora,Smartphones,Nintendo,4561.09,1,4561.09,11,501.72,4059.37,Sudeste,Telefone,2592.22,0.49,VEN006,342.18,12,1,Terça,Tarde,Entregue,2.6,10,Cartão Débito,1
TXN00005376,2024-08-22,CLI000165,Fernanda Rocha,31,M,João Pessoa,CE,16570,PRD082,Webcam HD,Tablets,Amazon,463.19,4,1852.76,1,18.53,1834.23,Sul,Loja Física,305.43,0.34,VEN023,484.47,5,1,Segunda,Tarde,Em Trânsito,4.4,9,Boleto,10
TXN00005377,2023-06-09,CLI001169,Beatriz Araújo,29,F,Curitiba,RS,4396,PRD097,Webcam HD,Tablets,Garmin,910.5,4,3642,22,801.24,2840.76,Sul,Telefone,515.13,0.36,VEN031,55.9,7,1,Quarta,Tarde,Processando,3.4,13,PIX,4
TXN00005378,2023-11-07,CLI001112,Lucia Ferreira,44,F,Brasília,SP,4261,PRD040,Película Protetora,Wearables,Dell,7119.4,5,35597,11,3915.67,31681.33,Nordeste,Marketplace,2627.16,0.51,VEN003,352.6,7,4,Quinta,Noite,Em Trânsito,1.4,15,PIX,12
TXN00005379,2024-01-23,CLI001167,João Silva,51,M,Florianópolis,SP,5264,PRD092,PlayStation 5,Wearables,Fitbit,4401.82,3,13205.46,26,3433.42,9772.04,Centro-Oeste,Loja Física,1567.12,0.39,VEN015,373.27,12,3,Segunda,Tarde,Entregue,3.3,10,Cartão Crédito,3
TXN00005380,2024-09-10,CLI001364,Fernanda Rocha,19,F,Teresina,RS,19916,PRD028,PlayStation 5,Audio,Logitech,7787.37,4,31149.48,2,622.99,30526.49,Nordeste,Telefone,3263.91,0.17,VEN037,184.24,10,2,Quinta,Manhã,Em Trânsito,3.2,7,PIX,7
TXN00005381,2023-12-12,CLI000348,Felipe Nascimento,42,F,Aracaju,CE,11920,PRD016,Kindle Paperwhite,Gaming,Garmin,6555.65,3,19666.95,4,786.68,18880.27,Centro-Oeste,Telefone,4106.95,0.33,VEN040,130.65,9,4,Sábado,Tarde,Entregue,3.6,12,Boleto,9
TXN00005382,2023-05-25,CLI001699,Felipe Nascimento,26,F,Brasília,MG,11539,PRD046,AirPods Pro,Acessórios,Sony,2009.8,4,8039.2,30,2411.76,5627.44,Sul,Online,1044.76,0.47,VEN048,95.54,8,1,Domingo,Tarde,Em Trânsito,4.3,3,Cartão Crédito,7
TXN00005383,2023-11-12,CLI001038,Carla Mendes,62,F,Teresina,MG,17857,PRD086,Apple Watch,Armazenamento,JBL,3775.99,1,3775.99,12,453.12,3322.87,Sudeste,Telefone,1920.35,0.16,VEN044,492.33,5,3,Terça,Tarde,Entregue,2.1,5,Cartão Débito,5
TXN00005384,2023-04-24,CLI001431,Patricia Alves,59,F,Salvador,PE,12642,PRD017,Xbox Series X,Armazenamento,Logitech,2853.21,4,11412.84,8,913.03,10499.81,Nordeste,Online,971.93,0.4,VEN049,325.36,8,1,Quinta,Manhã,Em Trânsito,2.4,11,PIX,2
TXN00005385,2023-02-04,CLI000732,Rodrigo Castro,29,M,Curitiba,PE,11515,PRD018,iPad Pro,Notebooks,Dell,4789.99,1,4789.99,10,479,4310.99,Sul,Telefone,1555.17,0.45,VEN018,445.39,6,2,Sábado,Noite,Entregue,4.3,1,PIX,8
TXN00005386,2023-05-01,CLI001539,Felipe Nascimento,31,F,Maceió,BA,2797,PRD090,Teclado Mecânico,Gaming,Nintendo,6717.45,1,6717.45,16,1074.79,5642.66,Sul,Loja Física,4232.27,0.49,VEN033,191.61,6,3,Quinta,Tarde,Em Trânsito,4.1,3,Boleto,4
TXN00005387,2024-07-12,CLI000007,Eduardo Gomes,67,M,Maceió,SC,18232,PRD041,Cabo USB-C,Audio,Garmin,4736.87,3,14210.61,10,1421.06,12789.55,Nordeste,App Mobile,2409.42,0.23,VEN047,281.03,8,2,Quarta,Noite,Em Trânsito,1.7,3,Cartão Débito,12
TXN00005388,2023-12-23,CLI000613,Juliana Barbosa,48,F,Aracaju,GO,19328,PRD051,iPhone 15,Acessórios,Amazon,5394.46,2,10788.92,28,3020.9,7768.02,Sudeste,Marketplace,1775.63,0.53,VEN040,422.52,5,1,Segunda,Noite,Entregue,1.1,3,Cartão Crédito,10
TXN00005389,2023-07-17,CLI001578,Antonio Pereira,70,F,João Pessoa,SP,16819,PRD081,Power Bank,Notebooks,Fitbit,3200.56,4,12802.24,20,2560.45,10241.79,Centro-Oeste,Marketplace,1272.92,0.38,VEN001,274.63,1,3,Quarta,Manhã,Processando,1.2,4,Boleto,4
TXN00005390,2023-03-06,CLI001218,Marcos Ribeiro,61,M,Vitória,SC,13985,PRD029,Capa iPhone,Monitores,Dell,6826.61,1,6826.61,18,1228.79,5597.82,Sul,Online,3171.11,0.15,VEN044,251.21,5,3,Terça,Manhã,Processando,4.2,5,Cartão Crédito,9
TXN00005391,2023-07-30,CLI001270,Simone Dias,38,F,Rio de Janeiro,RS,16593,PRD009,Película Protetora,Audio,Dell,3177.95,5,15889.75,5,794.49,15095.26,Nordeste,Loja Física,1240.94,0.28,VEN032,462.83,5,2,Sábado,Noite,Processando,2.1,5,Boleto,11
TXN00005392,2024-10-14,CLI001328,Ana Costa,28,F,Goiânia,SC,18213,PRD099,Mouse Logitech,Acessórios,Dell,6476.67,2,12953.34,4,518.13,12435.21,Sul,Online,3797.42,0.6,VEN039,186.02,3,1,Sábado,Tarde,Processando,2.2,15,Cartão Crédito,6
TXN00005393,2024-05-06,CLI000578,Fernanda Rocha,23,F,Belém,RJ,3431,PRD008,Mouse Logitech,Gaming,Amazon,188.04,3,564.12,0,0,564.12,Sudeste,App Mobile,80.03,0.44,VEN044,313.48,1,2,Terça,Tarde,Processando,4.7,10,Cartão Débito,4
TXN00005394,2024-02-10,CLI000543,Eduardo Gomes,40,M,Campo Grande,SC,4571,PRD061,Carregador Wireless,Periféricos,Garmin,5313.76,3,15941.28,22,3507.08,12434.2,Nordeste,App Mobile,2841.97,0.39,VEN022,225.89,8,4,Quarta,Manhã,Processando,3.2,7,Boleto,1
TXN00005395,2023-06-26,CLI001727,Antonio Pereira,45,F,Goiânia,PR,2651,PRD041,MacBook Air,Monitores,Xiaomi,7454.4,5,37272,1,372.72,36899.28,Centro-Oeste,App Mobile,4270.86,0.29,VEN027,318.76,9,1,Terça,Tarde,Entregue,4.1,2,PIX,1
TXN00005396,2023-05-26,CLI000755,Simone Dias,64,F,Rio de Janeiro,CE,7661,PRD090,Tablet Samsung,Audio,Logitech,4806.74,3,14420.22,23,3316.65,11103.57,Centro-Oeste,Online,2633.1,0.27,VEN040,137.34,6,3,Quarta,Tarde,Em Trânsito,4.4,5,Boleto,1
TXN00005397,2024-02-13,CLI000943,Mariana Cardoso,50,M,Florianópolis,CE,13994,PRD037,Cabo USB-C,Tablets,Dell,3626.91,3,10880.73,2,217.61,10663.12,Nordeste,App Mobile,2476.71,0.48,VEN013,349.49,9,3,Quinta,Tarde,Entregue,1.9,10,PIX,1
TXN00005398,2023-05-17,CLI000521,Maria Santos,58,F,Curitiba,CE,7674,PRD016,Dell XPS 13,Gaming,Fitbit,4879.02,4,19516.08,12,2341.93,17174.15,Nordeste,Marketplace,1950.38,0.48,VEN035,370.26,6,2,Segunda,Noite,Processando,2.5,13,Boleto,3
TXN00005399,2024-07-12,CLI001322,Antonio Pereira,19,M,Teresina,SP,2831,PRD090,Sony WH-1000XM5,Periféricos,JBL,61.79,1,61.79,11,6.8,54.99,Norte,Telefone,41.5,0.47,VEN030,259.53,10,2,Quarta,Tarde,Processando,2.1,6,PIX,6
TXN00005400,2024-10-10,CLI001580,Pedro Oliveira,40,M,Goiânia,RS,6816,PRD004,Sony WH-1000XM5,Notebooks,JBL,5605.95,3,16817.85,19,3195.39,13622.46,Norte,App Mobile,3585.8,0.54,VEN010,413.46,1,4,Sexta,Manhã,Entregue,2.1,6,Boleto,10
TXN00005401,2023-09-25,CLI000924,Eduardo Gomes,68,F,Goiânia,MG,10485,PRD021,Nintendo Switch,Wearables,Amazon,4995.38,3,14986.14,15,2247.92,12738.22,Centro-Oeste,App Mobile,2072.15,0.49,VEN044,344.35,5,2,Sábado,Manhã,Processando,2.7,1,Boleto,4
TXN00005402,2024-11-05,CLI001710,Maria Santos,41,F,Maceió,SP,19529,PRD051,Xbox Series X,Monitores,Amazon,6192.41,2,12384.82,20,2476.96,9907.86,Nordeste,Loja Física,3446.9,0.19,VEN006,273.67,5,2,Domingo,Noite,Processando,1.8,1,PIX,12
TXN00005403,2023-12-09,CLI001511,Lucia Ferreira,22,M,Goiânia,CE,5939,PRD040,PlayStation 5,Notebooks,Garmin,6020.84,3,18062.52,8,1445,16617.52,Sul,App Mobile,2002.47,0.27,VEN013,215.15,10,3,Segunda,Tarde,Entregue,2.5,7,Boleto,2
TXN00005404,2024-07-11,CLI000471,Simone Dias,54,M,Natal,SC,3901,PRD021,Fone JBL,Tablets,Microsoft,5495.52,4,21982.08,17,3736.95,18245.13,Sudeste,Marketplace,2181.08,0.2,VEN005,82.27,2,2,Terça,Manhã,Entregue,1.1,2,PIX,8
TXN00005405,2024-02-09,CLI000461,Carla Mendes,61,F,Maceió,CE,4059,PRD036,Cabo USB-C,Armazenamento,Apple,4138.72,5,20693.6,2,413.87,20279.73,Nordeste,App Mobile,1897.27,0.44,VEN031,278.63,1,4,Quinta,Tarde,Entregue,3.3,10,Cartão Crédito,5
TXN00005406,2023-11-15,CLI001497,Carla Mendes,52,F,Porto Alegre,RJ,11779,PRD061,Sony WH-1000XM5,Periféricos,Microsoft,5250.98,2,10501.96,15,1575.29,8926.67,Norte,Online,3607.32,0.43,VEN013,134.49,7,1,Sábado,Manhã,Em Trânsito,4,3,PIX,6
TXN00005407,2023-02-18,CLI001757,Lucia Ferreira,39,F,Aracaju,CE,14097,PRD097,Chromecast,Audio,Fitbit,2466.89,2,4933.78,17,838.74,4095.04,Sul,App Mobile,912.99,0.57,VEN043,140.21,4,3,Sexta,Manhã,Em Trânsito,1.3,3,Cartão Crédito,10
TXN00005408,2024-07-18,CLI000481,Ricardo Martins,21,F,Fortaleza,SP,14213,PRD067,Echo Dot,Monitores,Xiaomi,2923.85,4,11695.4,3,350.86,11344.54,Nordeste,Marketplace,1973.63,0.56,VEN026,496.07,1,1,Sábado,Tarde,Entregue,4.3,8,PIX,9
TXN00005409,2023-12-31,CLI000180,Marcos Ribeiro,31,F,Goiânia,BA,18302,PRD083,AirPods Pro,Tablets,Xiaomi,4629.97,3,13889.91,22,3055.78,10834.13,Norte,App Mobile,2515.76,0.17,VEN026,368.75,1,1,Sexta,Noite,Processando,2.7,4,Boleto,9
